Index	Chemical_Name	ChEMBL_ID	Pubchem_ID	Uniprot_ID	Protein_Name	Gene_Name	Gene_ID	Confidence_Score	Source_database
33	Bosutinib	CHEMBL288441	5328940	Q9P289	Serine/threonine-protein kinase 26 	STK26	51765	0.892	STITCH
33	Bosutinib	CHEMBL288441	5328940	O94804	Serine/threonine-protein kinase 10 	STK10	6793	0.89	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q13043	Serine/threonine-protein kinase 4 	STK4	6789	0.888	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q13163	Dual specificity mitogen-activated protein kinase kinase 5 	MAP2K5	5607	0.888	STITCH
33	Bosutinib	CHEMBL288441	5328940	P51955	Serine/threonine-protein kinase Nek2 	NEK2	4751	0.884	STITCH
33	Bosutinib	CHEMBL288441	5328940	P54756	Ephrin type-A receptor 5 	EPHA5	2044	0.883	STITCH
33	Bosutinib	CHEMBL288441	5328940	O75914	Serine/threonine-protein kinase PAK 3 	PAK3	5063	0.879	STITCH
33	Bosutinib	CHEMBL288441	5328940	P80192	Mitogen-activated protein kinase kinase kinase 9 	MAP3K9	4293	0.879	STITCH
33	Bosutinib	CHEMBL288441	5328940	O00506	Serine/threonine-protein kinase 25 	STK25	10494	0.878	STITCH
33	Bosutinib	CHEMBL288441	5328940	P48730	Casein kinase I isoform delta 	CSNK1D	1453	0.875	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q92918	Mitogen-activated protein kinase kinase kinase kinase 1 	MAP4K1	11184	0.875	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q9Y6E0	Serine/threonine-protein kinase 24 	STK24	8428	0.874	STITCH
33	Bosutinib	CHEMBL288441	5328940	O60285	NUAK family SNF1-like kinase 1 	NUAK1	9891	0.873	STITCH
33	Bosutinib	CHEMBL288441	5328940	P49674	Casein kinase I isoform epsilon 	CSNK1E	102800317	0.873	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q56UN5	Mitogen-activated protein kinase kinase kinase 19 	MAP3K19	80122	0.873	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q13153	Serine/threonine-protein kinase PAK 1 	PAK1	5058	0.871	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q99759	Mitogen-activated protein kinase kinase kinase 3 	MAP3K3	4215	0.871	STITCH
33	Bosutinib	CHEMBL288441	5328940	P07949	Proto-oncogene tyrosine-protein kinase receptor Ret 	RET	5979	0.866	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q13188	Serine/threonine-protein kinase 3 	STK3	6788	0.861	STITCH
33	Bosutinib	CHEMBL288441	5328940	P43405	Tyrosine-protein kinase SYK 	SYK	6850	0.853	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q16288	NT-3 growth factor receptor 	NTRK3	4916	0.853	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q96PY6	Serine/threonine-protein kinase Nek1 	NEK1	4750	0.853	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q8IU85	Calcium/calmodulin-dependent protein kinase type 1D 	CAMK1D	57118	0.844	STITCH
33	Bosutinib	CHEMBL288441	5328940	P57059	Serine/threonine-protein kinase SIK1 	SIK1	102724428	0.843	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q02779	Mitogen-activated protein kinase kinase kinase 10 	MAP3K10	4294	0.841	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q9UKE5	TRAF2 and NCK-interacting protein kinase 	TNIK	23043	0.841	STITCH
33	Bosutinib	CHEMBL288441	5328940	P30530	Tyrosine-protein kinase receptor UFO 	AXL	558	0.839	STITCH
33	Bosutinib	CHEMBL288441	5328940	P42681	Tyrosine-protein kinase TXK 	TXK	7294	0.831	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q9BYT3	Serine/threonine-protein kinase 33 	STK33	65975	0.827	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q06418	Tyrosine-protein kinase receptor TYRO3 	TYRO3	7301	0.822	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q14680	Maternal embryonic leucine zipper kinase 	MELK	9833	0.819	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q9UQM7	Calcium/calmodulin-dependent protein kinase type II subunit alpha 	CAMK2A	815	0.8	STITCH
33	Bosutinib	CHEMBL288441	5328940	O43318	Mitogen-activated protein kinase kinase kinase 7 	MAP3K7	6885	0.798	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q12866	Tyrosine-protein kinase Mer 	MERTK	10461	0.793	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q14164	Inhibitor of nuclear factor kappa-B kinase subunit epsilon 	IKBKE	9641	0.791	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q9H3Y6	Tyrosine-protein kinase Srms 	SRMS	6725	0.79	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q9NYL2	Mitogen-activated protein kinase kinase kinase 20 	MAP3K20	51776	0.79	STITCH
33	Bosutinib	CHEMBL288441	5328940	P36888	Receptor-type tyrosine-protein kinase FLT3 	FLT3	2322	0.78	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q9Y2K2	Serine/threonine-protein kinase SIK3 	SIK3	23387	0.766	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q5S007	Leucine-rich repeat serine/threonine-protein kinase 2 	LRRK2	120892	0.72	STITCH
33	Bosutinib	CHEMBL288441	5328940	P14616	Insulin receptor-related protein 	INSRR	3645	0.713	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q09013	Myotonin-protein kinase 	DMPK	1760	0.707	STITCH
33	Bosutinib	CHEMBL288441	5328940	P0C1S8	Wee1-like protein kinase 2 	WEE2	494551	0.7	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q9H1R3	"Myosin light chain kinase 2, skeletal/cardiac muscle "	MYLK2	85366	0.697	STITCH
33	Bosutinib	CHEMBL288441	5328940	P51957	Serine/threonine-protein kinase Nek4 	NEK4	6787	0.69	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q14289	Protein-tyrosine kinase 2-beta 	PTK2B	2185	0.69	STITCH
33	Bosutinib	CHEMBL288441	5328940	P04626	Receptor tyrosine-protein kinase erbB-2 	ERBB2	2064	0.685	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q9Y6R4	Mitogen-activated protein kinase kinase kinase 4 	MAP3K4	4216	0.668	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q9BZL6	Serine/threonine-protein kinase D2 	PRKD2	25865	0.651	STITCH
33	Bosutinib	CHEMBL288441	5328940	P07332	Tyrosine-protein kinase Fes/Fps 	FES	2242	0.649	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q08345	Epithelial discoidin domain-containing receptor 1 	DDR1	780	0.648	STITCH
33	Bosutinib	CHEMBL288441	5328940	P07333	Macrophage colony-stimulating factor 1 receptor 	CSF1R	1436	0.643	STITCH
33	Bosutinib	CHEMBL288441	5328940	P42680	Tyrosine-protein kinase Tec 	TEC	7006	0.632	STITCH
33	Bosutinib	CHEMBL288441	5328940	P35916	Vascular endothelial growth factor receptor 3 	FLT4	2324	0.631	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q8NE63	Homeodomain-interacting protein kinase 4 	HIPK4	147746	0.629	STITCH
33	Bosutinib	CHEMBL288441	5328940	P17948	Vascular endothelial growth factor receptor 1 	FLT1	2321	0.625	STITCH
33	Bosutinib	CHEMBL288441	5328940	P09619	Platelet-derived growth factor receptor beta 	PDGFRB	5159	0.624	STITCH
33	Bosutinib	CHEMBL288441	5328940	P54753	Ephrin type-B receptor 3 	EPHB3	2049	0.613	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q16832	Discoidin domain-containing receptor 2 	DDR2	4921	0.611	STITCH
33	Bosutinib	CHEMBL288441	5328940	O14757	Serine/threonine-protein kinase Chk1 	CHEK1	1111	0.604	STITCH
33	Bosutinib	CHEMBL288441	5328940	P04629	High affinity nerve growth factor receptor 	NTRK1	4914	0.589	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q16620	BDNF/NT-3 growth factors receptor 	NTRK2	4915	0.587	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q05655	Protein kinase C delta type 	PRKCD	5580	0.584	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q8WXR4	Myosin-IIIb 	MYO3B	140469	0.584	STITCH
33	Bosutinib	CHEMBL288441	5328940	P30291	Wee1-like protein kinase 	WEE1	7465	0.581	STITCH
33	Bosutinib	CHEMBL288441	5328940	O94806	Serine/threonine-protein kinase D3 	PRKD3	23683	0.554	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q15139	Serine/threonine-protein kinase D1 	PRKD1	5587	0.532	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q9NWZ3	Interleukin-1 receptor-associated kinase 4 	IRAK4	51135	0.531	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q15349	Ribosomal protein S6 kinase alpha-2 	RPS6KA2	6196	0.524	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q9H093	NUAK family SNF1-like kinase 2 	NUAK2	81788	0.49	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q6XUX3	Dual serine/threonine and tyrosine protein kinase 	DSTYK	25778	0.484	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q02763	Angiopoietin-1 receptor 	TEK	7010	0.478	STITCH
33	Bosutinib	CHEMBL288441	5328940	P21802	Fibroblast growth factor receptor 2 	FGFR2	2263	0.465	STITCH
33	Bosutinib	CHEMBL288441	5328940	P10721	Mast/stem cell growth factor receptor Kit 	KIT	3815	0.464	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q9UHD2	Serine/threonine-protein kinase TBK1 	TBK1	29110	0.454	STITCH
33	Bosutinib	CHEMBL288441	5328940	P17252	Protein kinase C alpha type 	PRKCA	5578	0.443	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q9P2K8	eIF-2-alpha kinase GCN2 	EIF2AK4	440275	0.432	STITCH
33	Bosutinib	CHEMBL288441	5328940	P16591	Tyrosine-protein kinase Fer 	FER	2241	0.411	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q05397	Focal adhesion kinase 1 	PTK2	5747	0.403	STITCH
33	Bosutinib	CHEMBL288441	5328940	P49761	Dual specificity protein kinase CLK3 	CLK3	1198	0.402	STITCH
33	Bosutinib	CHEMBL288441	5328940	Q16816	"Phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform "	PHKG1	5260	0.402	STITCH
34	Benidipine	CHEMBL2105555	656668	O00305	Voltage-dependent L-type calcium channel subunit beta-4	CACNB4	785	1	DrugBank
34	Benidipine	CHEMBL2105555	656668	O43497	Voltage-dependent T-type calcium channel subunit alpha-1G	CACNA1G	8913	1	DrugBank
34	Benidipine	CHEMBL2105555	656668	O60840	Voltage-dependent L-type calcium channel subunit alpha-1F	CACNA1F	778	1	DrugBank
34	Benidipine	CHEMBL2105555	656668	O95180	Voltage-dependent T-type calcium channel subunit alpha-1H	CACNA1H	8912	1	DrugBank
34	Benidipine	CHEMBL2105555	656668	P54284	Voltage-dependent L-type calcium channel subunit beta-3	CACNB3	784	1	DrugBank
34	Benidipine	CHEMBL2105555	656668	Q00975	Voltage-dependent N-type calcium channel subunit alpha-1B	CACNA1B	774	1	DrugBank
34	Benidipine	CHEMBL2105555	656668	Q01668	Voltage-dependent L-type calcium channel subunit alpha-1D	CACNA1D	776	1	DrugBank
34	Benidipine	CHEMBL2105555	656668	Q02641	Voltage-dependent L-type calcium channel subunit beta-1	CACNB1	782	1	DrugBank
34	Benidipine	CHEMBL2105555	656668	Q08289	Voltage-dependent L-type calcium channel subunit beta-2	CACNB2	783	1	DrugBank
34	Benidipine	CHEMBL2105555	656668	Q13698	Voltage-dependent L-type calcium channel subunit alpha-1S	CACNA1S	779	1	DrugBank
34	Benidipine	CHEMBL2105555	656668	Q13936	Voltage-dependent L-type calcium channel subunit alpha-1C	CACNA1C	775	1	DrugBank
34	Benidipine	CHEMBL2105555	656668	Q9P0X4	Voltage-dependent T-type calcium channel subunit alpha-1I	CACNA1I	8911	1	DrugBank
35	Dipyridamole	CHEMBL932	3108	O76074	"cGMP-specific 3',5'-cyclic phosphodiesterase"	PDE5A	8654	1	DrugBank
35	Dipyridamole	CHEMBL932	3108	P00813	Adenosine deaminase	ADA	100	1	DrugBank
35	Dipyridamole	CHEMBL932	3108	P02763	Alpha-1-acid glycoprotein 1	ORM1	5004	1	DrugBank
35	Dipyridamole	CHEMBL932	3108	P27815	"cAMP-specific 3',5'-cyclic phosphodiesterase 4A"	PDE4A	5141	1	DrugBank
35	Dipyridamole	CHEMBL932	3108	P53805	Calcipressin-1	RCAN1	1827	1	DrugBank
35	Dipyridamole	CHEMBL932	3108	Q9Y233	"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A"	PDE10A	10846	1	DrugBank
35	Dipyridamole	CHEMBL932	3108	Q99808	Equilibrative nucleoside transporter 1 	SLC29A1	2030	0.721	STITCH
36	PI-103	CHEMBL573339	9884685	P42338	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform "	PIK3CB	5291	0.929	STITCH
36	PI-103	CHEMBL573339	9884685	P42336	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform "	PIK3CA	5290	0.929	STITCH
36	PI-103	CHEMBL573339	9884685	O00750	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta 	PIK3C2B	5287	0.92	STITCH
36	PI-103	CHEMBL573339	9884685	P42345	Serine/threonine-protein kinase mTOR 	MTOR	2475	0.918	STITCH
36	PI-103	CHEMBL573339	9884685	P48736	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform "	PIK3CG	5294	0.912	STITCH
36	PI-103	CHEMBL573339	9884685	O00329	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform "	PIK3CD	5293	0.911	STITCH
36	PI-103	CHEMBL573339	9884685	O75747	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit gamma 	PIK3C2G	5288	0.874	STITCH
36	PI-103	CHEMBL573339	9884685	Q9BVC4	Target of rapamycin complex subunit LST8 	MLST8	64223	0.8	STITCH
36	PI-103	CHEMBL573339	9884685	P27986	Phosphatidylinositol 3-kinase regulatory subunit alpha 	PIK3R1	5295	0.8	STITCH
36	PI-103	CHEMBL573339	9884685	Q8NEB9	Phosphatidylinositol 3-kinase catalytic subunit type 3 	PIK3C3	5289	0.773	STITCH
36	PI-103	CHEMBL573339	9884685	Q9H2X6	Homeodomain-interacting protein kinase 2 	HIPK2	28996	0.412	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	P00533	Epidermal growth factor receptor 	EGFR	1956	0.898	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	P29376	Leukocyte tyrosine kinase receptor 	LTK	4058	0.893	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	P36888	Receptor-type tyrosine-protein kinase FLT3 	FLT3	2322	0.89	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	Q07912	Activated CDC42 kinase 1 	TNK2	10188	0.876	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	Q9UM73	ALK tyrosine kinase receptor 	ALK	238	0.868	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	O94804	Serine/threonine-protein kinase 10 	STK10	6793	0.857	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	Q9HBH9	MAP kinase-interacting serine/threonine-protein kinase 2 	MKNK2	2872	0.834	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	Q13882	Protein-tyrosine kinase 6 	PTK6	5753	0.819	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	P07949	Proto-oncogene tyrosine-protein kinase receptor Ret 	RET	5979	0.809	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	Q9Y4K4	Mitogen-activated protein kinase kinase kinase kinase 5 	MAP4K5	11183	0.734	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	Q15303	Receptor tyrosine-protein kinase erbB-4 	ERBB4	2066	0.732	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	Q9BUB5	MAP kinase-interacting serine/threonine-protein kinase 1 	MKNK1	8569	0.689	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	P04626	Receptor tyrosine-protein kinase erbB-2 	ERBB2	2064	0.683	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	P07947	Tyrosine-protein kinase Yes 	YES1	7525	0.663	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	O43353	Receptor-interacting serine/threonine-protein kinase 2 	RIPK2	8767	0.634	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	Q15375	Ephrin type-A receptor 7 	EPHA7	2045	0.495	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	P35916	Vascular endothelial growth factor receptor 3 	FLT4	2324	0.457	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	P06239	Tyrosine-protein kinase Lck 	LCK	3932	0.451	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	Q9H2G2	STE20-like serine/threonine-protein kinase 	SLK	9748	0.43	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	P08631	Tyrosine-protein kinase HCK 	HCK	3055	0.401	STITCH
37	WHI-P154 (JAK3-Inhibitor-II)	CHEMBL473773	3795	P54760	Ephrin type-B receptor 4 	EPHB4	2050	0.4	STITCH
38	AS-605240 	CHEMBL568150	5289247	P48736	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform"	PIK3CG	5294	1	DrugBank
38	AS-605240 	CHEMBL568150	5289247	P68400	Casein kinase II subunit alpha 	CSNK2A1	1457	0.897	STITCH
38	AS-605240	CHEMBL568150	5289247	P19784	Casein kinase II subunit alpha' 	CSNK2A2	1459	0.897	STITCH
38	AS-605240	CHEMBL568150	5289247	O15146	"Muscle, skeletal receptor tyrosine-protein kinase "	MUSK	4593	0.847	STITCH
38	AS-605240	CHEMBL568150	5289247	Q13627	Dual specificity tyrosine-phosphorylation-regulated kinase 1A 	DYRK1A	1859	0.805	STITCH
38	AS-605240	CHEMBL568150	5289247	Q9Y463	Dual specificity tyrosine-phosphorylation-regulated kinase 1B 	DYRK1B	9149	0.706	STITCH
38	AS-605240	CHEMBL568150	5289247	Q8TF76	Serine/threonine-protein kinase haspin 	HASPIN	83903	0.606	STITCH
38	AS-605240	CHEMBL568150	5289247	Q92630	Dual specificity tyrosine-phosphorylation-regulated kinase 2 	DYRK2	8445	0.591	STITCH
38	AS-605240	CHEMBL568150	5289247	P42336	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform "	PIK3CA	5290	0.53	STITCH
38	AS-605240	CHEMBL568150	5289247	Q9HAZ1	Dual specificity protein kinase CLK4 	CLK4	57396	0.473	STITCH
38	AS-605240	CHEMBL568150	5289247	P42338	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform "	PIK3CB	5291	0.408	STITCH
38	AS-605240	CHEMBL568150	5289247	O00329	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform "	PIK3CD	5293	0.4	STITCH
39	NU-7441	CHEMBL188678	11327430	O60885	Bromodomain-containing protein 4 	BRD4	23476	0.8	STITCH
39	NU-7441	CHEMBL188678	11327430	P78527	DNA-dependent protein kinase catalytic subunit 	PRKDC	5591	0.799	STITCH
39	NU-7441	CHEMBL188678	11327430	P42338	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform "	PIK3CB	5291	0.638	STITCH
39	NU-7441	CHEMBL188678	11327430	O00329	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform "	PIK3CD	5293	0.586	STITCH
39	NU-7441	CHEMBL188678	11327430	P42336	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform "	PIK3CA	5290	0.465	STITCH
39	NU-7441	CHEMBL188678	11327430	P48736	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform "	PIK3CG	5294	0.421	STITCH
40	KU-0063794	CHEMBL1078983	16736978	P42345	Serine/threonine-protein kinase mTOR 	MTOR	2475	0.749	STITCH
41	Temsirolimus	CHEMBL1201182	6918289	P42345	Serine/threonine-protein kinase mTOR	MTOR	2475	1	DrugBank
42	AZD-8055	CHEMBL1801204	25262965	P42345	Serine/threonine-protein kinase mTOR 	MTOR	2475	0.906	STITCH
43	Torin-1	CHEMBL1256459	49836027	P42345	Serine/threonine-protein kinase mTOR 	MTOR	2475	0.961	STITCH
43	Torin-1	CHEMBL1256459	49836027	P78527	DNA-dependent protein kinase catalytic subunit 	PRKDC	5591	0.822	STITCH
43	Torin-1	CHEMBL1256459	49836027	Q6P435	Putative uncharacterized SMG1-like protein			0.669	STITCH
43	Torin-1	CHEMBL1256459	49836027	O00443	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha 	PIK3C2A	5286	0.669	STITCH
43	Torin-1	CHEMBL1256459	49836027	P48736	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform "	PIK3CG	5294	0.669	STITCH
43	Torin-1	CHEMBL1256459	49836027	O00750	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit beta 	PIK3C2B	5287	0.635	STITCH
43	Torin-1	CHEMBL1256459	49836027	Q8NEB9	Phosphatidylinositol 3-kinase catalytic subunit type 3 	PIK3C3	5289	0.59	STITCH
43	Torin-1	CHEMBL1256459	49836027	Q9H3K6	BolA-like protein 2	BOLA2	107984053	0.557	STITCH
43	Torin-1	CHEMBL1256459	49836027	P42336	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform "	PIK3CA	5290	0.495	STITCH
43	Torin-1	CHEMBL1256459	49836027	Q13535	Serine/threonine-protein kinase ATR 	ATR	545	0.409	STITCH
43	Torin-1	CHEMBL1256459	49836027	O00329	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform "	PIK3CD	5293	0.409	STITCH
43	Torin-1	CHEMBL1256459	49836027	O75747	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit gamma 	PIK3C2G	5288	0.409	STITCH
43	Torin-1	CHEMBL1256459	49836027	Q9Y4A5	Transformation/transcription domain-associated protein 	TRRAP	8295	0.409	STITCH
43	Torin-1	CHEMBL1256459	49836027	P42338	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform "	PIK3CB	5291	0.409	STITCH
43	Torin-1	CHEMBL1256459	49836027	P42356	Phosphatidylinositol 4-kinase alpha 	PI4KA	5297	0.409	STITCH
44	Reserpine	CHEMBL772	5770	O15392	Baculoviral IAP repeat-containing protein 5	BIRC5	332	1	DrugBank
44	Reserpine	CHEMBL772	5770	P54219	Chromaffin granule amine transporter	SLC18A1	6570	1	DrugBank
44	Reserpine	CHEMBL772	5770	Q05940	Synaptic vesicular amine transporter	SLC18A2	6571	1	DrugBank
44	Reserpine	CHEMBL772	5770	Q16572	Vesicular acetylcholine transporter 	SLC18A3	6572	0.654	STITCH
45	Telmisartan	CHEMBL1017	65999	P30556	Type-1 angiotensin II receptor	AGTR1	185	1	DrugBank
45	Telmisartan	CHEMBL1017	65999	P37231	Peroxisome proliferator-activated receptor gamma	PPARG	5468	1	DrugBank
45	Telmisartan	CHEMBL1017	65999	P50052	Type-2 angiotensin II receptor 	AGTR2	186	0.839	STITCH
46	Methimazole	CHEMBL1515	1349907	P07202	Thyroid peroxidase	TPO	7173	1	DrugBank
46	Methimazole	CHEMBL1515	1349907	P31512	Dimethylaniline monooxygenase [N-oxide-forming] 4 	FMO4	2329	0.611	STITCH
46	Methimazole	CHEMBL1515	1349907	P49326	Dimethylaniline monooxygenase [N-oxide-forming] 5 	FMO5	2330	0.611	STITCH
46	Methimazole	CHEMBL1515	1349907	O60774	Putative dimethylaniline monooxygenase [N-oxide-forming] 6 	FMO6P	388714	0.611	STITCH
46	Methimazole	CHEMBL1515	1349907	Q99518	Dimethylaniline monooxygenase [N-oxide-forming] 2 	FMO2	2327	0.611	STITCH
46	Methimazole	CHEMBL1515	1349907	Q01740	Dimethylaniline monooxygenase [N-oxide-forming] 1 	FMO1	2326	0.611	STITCH
46	Methimazole	CHEMBL1515	1349907	Q8IWF2	FAD-dependent oxidoreductase domain-containing protein 2 	FOXRED2	80020	0.611	STITCH
46	Methimazole	CHEMBL1515	1349907	P31513	Dimethylaniline monooxygenase [N-oxide-forming] 3 	FMO3	2328	0.611	STITCH
47	Mefenamic acid	CHEMBL686	4044	P23219	Prostaglandin G/H synthase 1	PTGS1	5742	1	DrugBank
47	Mefenamic acid	CHEMBL686	4044	P35354	Prostaglandin G/H synthase 2	PTGS2	5743	1	DrugBank
47	Mefenamic acid	CHEMBL686	4044	P52895	Aldo-keto reductase family 1 member C2 	AKR1C2	1646	0.8	STITCH
47	Mefenamic acid	CHEMBL686	4044	P05543	Thyroxine-binding globulin 	SERPINA7	6906	0.8	STITCH
47	Mefenamic acid	CHEMBL686	4044	P42330	Aldo-keto reductase family 1 member C3 	AKR1C3	8644	0.8	STITCH
47	Mefenamic acid	CHEMBL686	4044	P02788	Lactotransferrin 	LTF	4057	0.741	STITCH
47	Mefenamic acid	CHEMBL686	4044	P02787	Serotransferrin 	TF	7018	0.741	STITCH
47	Mefenamic acid	CHEMBL686	4044	P08582	Melanotransferrin 	MELTF	4241	0.695	STITCH
48	Fludarabine	CHEMBL1568	657237	P09884	DNA polymerase alpha catalytic subunit	POLA1	5422	1	DrugBank
48	Fludarabine	CHEMBL1568	657237	P23921	Ribonucleoside-diphosphate reductase large subunit	RRM1	6240	1	DrugBank
48	Fludarabine	CHEMBL1568	657237	P27707	Deoxycytidine kinase	DCK	1633	1	DrugBank
48	Fludarabine	CHEMBL1568	657237	P30542	Adenosine receptor A1	ADORA1	134	0.663	STITCH
48	Fludarabine	CHEMBL1568	657237	P29274	Adenosine receptor A2a	ADORA2A	135	0.508	STITCH
48	Fludarabine	CHEMBL1568	657237	P29275	Adenosine receptor A2b	ADORA2B	136	0.438	STITCH
49	TGX-221	CHEMBL1972466	9907093	P42338	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform "	PIK3CB	5291	0.741	STITCH
49	TGX-221	CHEMBL1972466	9907093	O00329	"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform "	PIK3CD	5293	0.412	STITCH
50	Ibuprofen	CHEMBL521	3672	P00750	Tissue-type plasminogen activator	PLAT	5327	1	DrugBank
50	Ibuprofen	CHEMBL521	3672	P07204	Thrombomodulin	THBD	7056	1	DrugBank
50	Ibuprofen	CHEMBL521	3672	P10415	Apoptosis regulator Bcl-2	BCL2	596	1	DrugBank
50	Ibuprofen	CHEMBL521	3672	P12104	"Fatty acid-binding protein, intestinal"	FABP2	2169	1	DrugBank
50	Ibuprofen	CHEMBL521	3672	P13569	Cystic fibrosis transmembrane conductance regulator	CFTR	1080	1	DrugBank
50	Ibuprofen	CHEMBL521	3672	P23219	Prostaglandin G/H synthase 1	PTGS1	5742	1	DrugBank
